well_id,date,cycle_number,days_since_steam,steam_volume,injection_pressure,soak_time,production_cutoff,reservoir_temperature,reservoir_pressure,oil_viscosity,oil_api,stroke_length,spm,vfd_frequency,fluid_level,water_cut,oil_production,steam_oil_ratio,energy_consumption,energy_per_barrel,pump_efficiency,rod_floating_risk,impact_loading_risk,pump_unsetting_risk,rod_failure_risk
BGH-002,2023-04-16,6,56,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,57.780125082127064,4.557075999184357,6226.656080500833,18.575624206334396,61.57386635854049,8.460097605314079,34.460787826956086,42.027203567707566,0.20233907905065251,16.02712334090953,1.9543930272726373,70.33534782695651,4.388519781801655,0.7726264699606433,0.21297938777645145,0.19921283631700248,0.20025570237488144,0.18241249079020574
BGH-002,2023-04-17,6,57,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,55.5815808324686,4.267630094041999,7257.89435322007,18.575624206334396,55.425887353524004,7.832392170096415,41.743945762179074,38.487440093471484,0.24156427570504768,8.61772475521719,3.7080864488620366,79.03961132092662,9.171749338254958,0.7515346050522859,0.2631025543231497,0.24747922041770776,0.1897354740222594,0.24825005950761714
BGH-002,2023-04-18,6,58,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,58.56854651300683,4.401896496604384,6567.055215030132,18.575624206334396,70.0,6.194835358700234,38.67901194976041,34.918796204152315,0.23571299602148418,12.074803833363623,2.3742240476738647,77.3511982019913,6.406000401287176,0.7616363156868672,0.2150908281175524,0.22493725430016628,0.1336228594325954,0.21833368439303513
BGH-002,2023-04-19,6,59,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,55.464016924842134,4.38084150681843,7211.337572612545,18.575624206334396,59.58809061528784,8.224284388422028,39.45206848591532,33.67265453104166,0.19167484153726622,10.71014028401036,2.7061981518722598,84.50879356898054,7.890540303673467,0.7614166184743913,0.2369887499177399,0.2528098806306049,0.20926983501642457,0.23773964945312118
BGH-002,2023-04-20,6,60,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,54.811177253508525,4.332890912245208,7653.836174212192,18.575624206334396,56.73821787688919,4.956728467400291,37.29974438669047,38.664971682691586,0.1724697843743432,8.144446678475358,3.4827122734271962,71.69363109464585,8.80276265840406,0.7383105590422353,0.2257585547746029,0.21906725694593412,0.15721893276962184,0.16275944810661722
BGH-002,2023-04-21,6,61,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,55.285616115503835,4.184807128592675,7569.061717843112,18.575624206334396,43.49387032431676,5.085993312548556,34.00588943848807,34.77273221183664,0.24279411820318392,7.773547070922929,3.6298969029694326,63.3796465714476,8.153246644446282,0.7547720544490812,0.22408766948698225,0.18088509243189832,0.15182714730445343,0.2050712638061986
BGH-002,2023-04-22,6,62,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,54.57581652052947,4.245972300161355,6433.300041393096,18.575624206334396,60.605974014325035,8.130220628347296,38.78970825942187,40.03167021810744,0.20796078401132576,15.121032336105161,1.7813535875623472,75.37492169989596,4.984773527659214,0.7474710809943279,0.2827850917304569,0.22065393481752107,0.16110546910084295,0.23855121584300848
BGH-002,2023-04-23,6,63,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,53.891522737094505,4.213086415219117,8004.909785261314,18.575624206334396,52.96937527378948,7.1314206614425055,46.6378011831615,41.16168955629423,0.22754538741576658,9.118823379598675,3.2650396610116017,88.5762771862392,9.713564294315512,0.7091796421671172,0.2706180158572629,0.23151709685057065,0.20442160625039327,0.22826172356203772
BGH-002,2023-04-24,6,64,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,53.200806980475825,4.34628408694875,8373.366998652362,18.575624206334396,53.1547741480157,9.12725235778196,49.32656531130182,31.319685522030795,0.15852159422760398,8.285327614630262,3.5038259619620433,84.52302068677271,10.201530297670022,0.6999379132710343,0.3895103080715475,0.4246762137785499,0.2956387233553572,0.37952876192219254
BGH-002,2023-04-25,6,65,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,54.756399599392374,4.482623037295197,7286.074558265516,18.575624206334396,53.04681972558163,5.314442206476603,39.392223991989916,35.38271287120516,0.17861427426630622,10.004879615212468,3.37949064934265,68.17905135569583,6.814579882803312,0.7388541925560155,0.25313893260491477,0.21992877170252706,0.17707250708753486,0.20070222920773223
BGH-002,2023-04-26,6,66,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,54.68671986087334,4.249796573807723,8366.73570967801,18.575624206334396,53.43160439846614,8.076328017894847,40.051766912366276,30.68491193834454,0.2147812104376985,8.297611235012598,3.971004413546992,82.33019561252654,9.922156302662875,0.7422403422541587,0.28977196055322385,0.3091017163943184,0.16109631040242411,0.26426106140790634
BGH-002,2023-04-27,6,67,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,56.1856775361895,4.39614259750473,7484.332011610454,18.575624206334396,46.59956802099944,6.13150437675195,40.327244786982476,40.41908792576226,0.19957442192362163,8.533034161906665,3.5062356698169763,69.47981388582298,8.142451157174092,0.7827150310797804,0.2825722507660601,0.21009519264632331,0.1508708314343804,0.23418583184896816
BGH-002,2023-04-28,6,68,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,54.28044266789639,4.364993890702002,6656.169523307735,18.575624206334396,67.22039598988927,6.122214212583492,42.39385881193359,31.728974147451673,0.17013136012046282,11.549162641743106,2.499486703778067,74.75474430285617,6.472741498389142,0.7697990861721279,0.30756790917207233,0.24495847514595767,0.19579737164372638,0.2805154698217639
BGH-002,2023-04-29,6,69,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,55.61031620668061,4.425084944182216,7793.840568538802,18.575624206334396,48.91123448381409,6.531381162040154,32.49792109364905,34.82274918104712,0.22332458242721231,8.725353151376924,3.311557918545381,63.98265230331745,7.332958470938283,0.7823993933000454,0.23518083409589427,0.15657125437015038,0.1286078972264259,0.17252056032476337
BGH-002,2023-04-30,6,70,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,56.38089978629669,4.132926060137878,8261.634471144127,18.575624206334396,61.07832972131162,8.240351012719243,47.97099079485911,39.0062917623195,0.23522190958397723,7.653718435728081,3.7973623781461754,93.81137117981652,12.256966593113567,0.7170713259506787,0.2782201739889879,0.2815671606382673,0.27173837661703343,0.27446918535735676
BGH-002,2023-05-01,6,71,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,56.8007647911444,4.676344276406698,8041.232785463825,18.575624206334396,56.598297635806716,7.85380723345842,38.00037322766219,36.946399140642804,0.2877532966333452,8.462379874939883,3.687285941715072,74.73224067850857,8.831113916289356,0.7597110280968553,0.22890093707883444,0.2359555483114343,0.16664629403489697,0.20437365086146322
BGH-002,2023-05-02,6,72,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,55.17665752858691,4.296919648020367,8110.75888304977,18.575624206334396,56.10754340400756,5.95004416317512,40.02846313682417,35.62425601991757,0.23475040622355386,8.547301942513762,3.716397894736574,71.3140519179098,8.34345766623711,0.7374807120868048,0.21383032490544363,0.20071962983101724,0.21049076952731316,0.21217066590274536
BGH-002,2023-05-03,6,73,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,51.176503773555034,4.234849916228734,8233.719312205869,18.575624206334396,47.650686894663444,8.40379927389792,41.904541392052565,38.845626899628996,0.2537904429661314,6.8455005719300965,4.270657653434166,84.4179919870271,12.331894665699421,0.7748347960814668,0.301965063460949,0.23262827537457925,0.21177900467424893,0.2644091313583596
BGH-002,2023-05-04,6,74,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,52.38664276732279,4.291864620858455,8506.523673623196,18.575624206334396,47.12369420449401,7.976224427155859,33.546707718646076,37.53687928525417,0.2336254441905714,7.170277095873413,4.665619848514923,71.78856519117748,10.01196526037923,0.7359310228425728,0.2442169317271712,0.1816150932047922,0.17928048643139632,0.22390674330207627
BGH-002,2023-05-05,6,75,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,52.8830956410606,4.4763369122494145,8357.215191344338,18.575624206334396,40.0,7.407997433254862,31.531553186711886,37.791927363717726,0.25248915140779526,6.4354893297837705,5.112923604362874,65.69816176993042,10.208728257208975,0.7616654307082213,0.2783878461430521,0.15648700963893936,0.13435427169300326,0.2088661311479342
BGH-002,2023-05-06,6,76,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,52.74734640536225,4.299819484207247,7988.856619816941,18.575624206334396,66.30095505680734,7.256984957588619,35.63817022618475,37.4966089246372,0.23728733401019342,8.368130230388946,3.930729702672054,72.73266491443398,8.69162679260232,0.7886686989054863,0.19944258730629028,0.160219778922933,0.1517093033894883,0.17642305185483437
BGH-002,2023-05-07,6,77,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,53.549760521591786,4.295875419701175,8850.541490061796,18.575624206334396,63.01737601373874,5.521312530821735,37.489551724008656,35.711710285203786,0.25290278446935044,6.693990065423816,4.6085644533752195,75.67582569056293,11.305040036053844,0.7276731382569136,0.2342747408998581,0.2121449881232835,0.18011646802520384,0.23560586839964873
BGH-002,2023-05-08,6,78,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,53.655852069536856,4.292764996496612,7972.285479340532,18.575624206334396,57.53392775672286,8.653570523180415,42.27298916443432,35.27604472279678,0.2542700587536841,9.977695763988251,3.4992693599609175,85.86359124184033,8.605553153037732,0.7797931512726353,0.29619636024490903,0.30592550382176625,0.22730265430816307,0.2951348050616731
BGH-002,2023-05-09,6,79,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,49.986904639616135,4.498589191722736,10658.507901703315,18.575624206334396,53.30848634918351,7.507588787780046,42.18771295488891,37.07111766933665,0.2494017665817554,4.679777251250118,6.651835680916492,84.87537856396688,18.136627879306424,0.7836656606941694,0.3345594878290299,0.3018660361471103,0.19313214758758335,0.302770632966058
BGH-002,2023-05-10,6,80,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,54.63572788779968,4.2068531967737774,7543.554588795133,18.575624206334396,66.48333588086196,7.380964655894926,45.02636913597111,39.39627998567004,0.21997104620475355,11.867389269616632,2.4735547194280407,79.68745902156174,6.714826421475933,0.7599935897143704,0.3043241168886947,0.23120408251770502,0.20274560100003303,0.29253721629217216
BGH-002,2023-05-11,6,81,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,53.54431758419557,4.37978516629961,7813.183282748433,18.575624206334396,58.875180026055105,8.351782347913515,47.60517377751054,40.43225394094127,0.2423413773227348,8.944892709366288,3.01480533971495,79.61988929576451,8.901156434486209,0.7835554312108712,0.3205997010205109,0.3191759564092055,0.20336960663244172,0.29849320568389476
BGH-002,2023-05-12,6,82,706.3715171348564,17.242836216882097,35.22343397422215,13.249964195375972,51.17228097243192,4.211610112573662,8535.97400170097,18.575624206334396,60.4768990938223,7.917199667457273,31.554878318224354,31.603817062310657,0.18026523392579488,8.468491796823209,3.231311021686953,66.7247922257456,7.8791824833291,0.7889071348114667,0.25432308854615204,0.21195914837338437,0.17738592398818823,0.2693337904708682
BGH-002,2023-05-13,7,1,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,110.79903541920692,4.353064216896232,710.941042638072,18.575624206334396,49.35559844353598,7.393493626624661,28.916953752099086,44.502949397701045,0.17902235171597436,56.38305134919816,1.0,69.09156538481557,1.2253959963413392,0.8760869605829908,0.07952314490846439,0.0674378971994903,0.04584809741950908,0.06134815022951995
BGH-002,2023-05-14,7,2,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,107.00157503125432,4.1803431209661905,753.3779069587922,18.575624206334396,44.876017338465275,7.874794308425853,38.15445605529544,43.70053950537646,0.1532056780298195,51.06567950681096,1.0,75.08842765464648,1.4704284439146933,0.8270608248132001,0.16442657074323733,0.08620859821928845,0.09196077551903675,0.10491591281966547
BGH-002,2023-05-15,7,3,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,107.3599748622251,3.9473244928523123,861.5471279959446,18.575624206334396,54.2427818477731,7.077530124561796,41.0049153325935,40.57628557854974,0.14278517920436049,58.02758220553125,1.0,68.50207546604427,1.1805088694444101,0.8307950372309046,0.14960369296711945,0.07171159065870852,0.09449249424500054,0.1316306090309725
BGH-002,2023-05-16,7,4,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,103.28068957501505,4.502560778529699,959.7678282878618,18.575624206334396,55.06525262497076,7.824200466028425,32.68508091428244,38.421804055739756,0.1752047278660376,58.01023534868521,1.0,68.44103951302279,1.1798097198130741,0.8662185160816522,0.13014538445997684,0.10507764122017645,0.09287681109747842,0.13995477481325508
BGH-002,2023-05-17,7,5,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,101.93188091093364,4.2069395928806586,1017.4890744992997,18.575624206334396,50.20809331462938,7.6518951326113545,39.10501694611469,43.88943519908027,0.19394305187059568,50.76636209039169,1.0,68.82258905150668,1.3556730523444855,0.8197795038736257,0.11614047303833108,0.1109232409853783,0.08374632818436514,0.09603022163512354
BGH-002,2023-05-18,7,6,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,98.0975869069128,4.352877645807122,1294.3305049501803,18.575624206334396,40.736192635880926,6.950152049406185,33.43126073787575,40.429966810237396,0.19255573203685883,42.770341363682185,1.0130657834649575,66.63816248878915,1.5580460750162255,0.8452621969226964,0.16744597797120764,0.08252012936320849,0.08128587800673352,0.132693178114941
BGH-002,2023-05-19,7,7,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,97.38594545977632,4.483511170150542,1344.1511839882376,18.575624206334396,64.28558870108708,7.748396425067603,38.14710151723056,39.195506917572146,0.18483639565164792,51.98773949583291,1.0,81.22864271848161,1.5624576776413313,0.8498256678019369,0.18452171962765895,0.13295017175685414,0.12835579604766345,0.13521886248746945
BGH-002,2023-05-20,7,8,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,96.2938909832774,4.101516585781735,1333.1709385900783,18.575624206334396,57.39230376950351,6.352399556406489,37.82351327029055,41.581144074756885,0.17611765905329785,51.13394537301806,1.0,68.28270883940637,1.3353694564596854,0.8130894922458645,0.16583867369268765,0.10645562621818076,0.10601660216596273,0.14757598379505021
BGH-002,2023-05-21,7,9,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,93.21843228632733,4.184811608787148,1486.9448661707243,18.575624206334396,46.64046832362949,5.861180319248185,46.41016370411581,35.983387324705824,0.22468805212369197,35.29359952295086,1.1391201487089668,71.43504399251843,2.0240226261440224,0.7674109754608885,0.1777616007999739,0.16485734638515115,0.13567899897245303,0.15992196755119206
BGH-002,2023-05-22,7,10,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,92.47371833967559,4.142909649919171,1662.378007242072,18.575624206334396,60.08082535640193,7.36831248301916,44.88282788947288,39.4129841491572,0.21412671366612676,50.784956911899776,1.0,78.44362878849692,1.544623320732133,0.8335335481508157,0.22351958128737182,0.12554627405760282,0.11945828591745042,0.14658739258839978
BGH-002,2023-05-23,7,11,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,90.05755029208689,4.238134482196559,1867.0804298821395,18.575624206334396,59.68949653346907,8.163331378345049,31.648746835799656,37.988909300311064,0.14540470695284607,44.91424065120913,1.0167073061090364,69.37353670720982,1.544577748646458,0.821900686036352,0.13099060720389358,0.13958663286071907,0.15333969934999364,0.1222934844343575
BGH-002,2023-05-24,7,12,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,89.18169570170971,4.052253072802198,1876.8525295427248,18.575624206334396,42.90576406309943,8.928488751798817,32.99173208589544,37.01803880775829,0.16912978409192753,40.26100705737543,1.0728638568772653,66.28631256708184,1.6464146679842877,0.8166761532763588,0.1792690864425124,0.1535639020570263,0.12433214751922204,0.1400495876711749
BGH-002,2023-05-25,7,13,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,87.34090101644146,4.246788946997286,2025.429395590201,18.575624206334396,49.32381396617987,4.882613022323261,33.386376764724055,41.7762533076152,0.22194125167912898,27.553072765279474,1.4107462736646281,66.95453338345239,2.4300205626366282,0.8270682762462925,0.13037298647161566,0.13629482359469863,0.10347118756447121,0.1641996172603568
BGH-002,2023-05-26,7,14,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,85.51859096032045,4.132987518763653,2038.1782165912625,18.575624206334396,47.99200302870404,8.00020523090491,31.967617002816485,38.779586870012935,0.19490326173305,30.75582930102107,1.2217755297215869,65.3959604954489,2.1262948189557616,0.8124165364630406,0.13502782485094086,0.11344506870451909,0.12771912114344777,0.13605640740276587
BGH-002,2023-05-27,7,15,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,82.72447407440909,4.192853816945263,2503.7200929868627,18.575624206334396,63.41005235696794,9.575042543543248,35.100632431222834,41.62661190456536,0.21822990572611423,41.426068841671444,1.0,67.78743400180826,1.6363472542105977,0.8204244790516912,0.20719816640694935,0.1244628990024419,0.10871767669798302,0.12505817869169764
BGH-002,2023-05-28,7,16,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,86.46816173307339,4.231007932199282,2173.684664871589,18.575624206334396,54.822808545594725,7.205174486709489,41.225353293229844,41.12413867015494,0.2339156329422686,37.18249597483971,1.151285839011662,77.5440462079444,2.0854986782064375,0.8303888194950317,0.17974501856327355,0.10007819635470096,0.14955437843077707,0.11463812725442343
BGH-002,2023-05-29,7,17,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,83.24096943005016,4.125076780224281,2214.461392055928,18.575624206334396,46.45850427195837,8.461055087655648,33.36394876656092,40.17925552020653,0.2506368637847436,27.077972132166902,1.5879739812103908,60.00236935545174,2.2159107433371186,0.7864133476986293,0.17863840159941993,0.11567074793109865,0.1377140645892928,0.14689022237167834
BGH-002,2023-05-30,7,18,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,80.4696790597281,4.431934749826065,2695.662761587228,18.575624206334396,49.46952574427426,7.469220802727322,35.836303239236905,38.190242062829846,0.21730394609382536,33.437589459889956,1.2194710258568664,75.6503624433922,2.2624346929714703,0.7793645931788356,0.15792374847063972,0.16163074155364196,0.12128964701290507,0.1458337849804117
BGH-002,2023-05-31,7,19,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,78.38062207825824,3.9937074769518888,2663.226959995206,18.575624206334396,44.07699265940897,8.719271437621861,38.980981676506694,39.49433673835428,0.20525222721365852,31.047973600178302,1.3742709751987936,77.78451760731137,2.505300945207731,0.7658333964070624,0.21362053309803297,0.20027002904351893,0.17270872020157305,0.2124776447523714
BGH-002,2023-06-01,7,20,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,78.62766465777293,4.147139710830794,3126.6605070154196,18.575624206334396,54.678152714057894,7.7982113322085285,43.4047475449342,37.29758932271044,0.22825948730942627,22.834991461936113,1.4882869831242709,76.06155842170968,3.3309212551490326,0.8001993928021054,0.15810226847423808,0.1853404247663081,0.16955588996546478,0.19658253453042823
BGH-002,2023-06-02,7,21,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,77.83536264749183,4.340109813522407,2655.4421017901286,18.575624206334396,50.76187568505933,7.669656686670716,37.163993088921565,40.906141108073186,0.22368369494378998,31.765757163523876,1.2621158991253874,75.50099340340863,2.3768044632068537,0.8118055271223342,0.16803175959875483,0.11898135347688676,0.1331216773920549,0.12174872325796124
BGH-002,2023-06-03,7,22,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,75.43325066318309,4.28758228458795,3034.3021667805792,18.575624206334396,54.647782195091025,8.12569046989624,38.89687958282203,38.20011874175952,0.1614921798549581,31.797791676006582,1.196376229171959,74.66348555464677,2.348071410600033,0.7907475040883548,0.24823082719100897,0.12026447408459555,0.1336381580323679,0.14696623970353034
BGH-002,2023-06-04,7,23,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,74.95813328334717,4.334187285333978,3360.043916354521,18.575624206334396,54.999180656120195,8.387257060846817,50.0,38.138289481151496,0.169759560702243,28.991064092927928,1.3086321730502644,88.39144940711611,3.048920492320884,0.7532966180671584,0.2711665099015253,0.22589519617942413,0.19804684023614433,0.18935052522832985
BGH-002,2023-06-05,7,24,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,74.51356442446084,4.437815385446348,3032.1226217894914,18.575624206334396,56.1923552080041,5.562969233375789,46.10237976380796,42.213621396025495,0.21001798196509575,24.90703131716977,1.5875142015415542,80.75013100361326,3.242061648187988,0.7720244152150216,0.18898534369082062,0.12784016979076857,0.14318164417328275,0.1411316890931353
BGH-002,2023-06-06,7,25,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,74.5602875294834,4.457008962174825,3291.3284309106175,18.575624206334396,70.0,8.29452959581936,33.84548047292125,35.33540222423348,0.18391875622387957,34.51359930284737,1.325894391627687,76.74192440087864,2.223527129914481,0.7625140700980994,0.17771196735013461,0.15695124877666491,0.11094495395682012,0.15078433731420104
BGH-002,2023-06-07,7,26,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,73.36476299805773,4.402148389815093,3634.4273567452465,18.575624206334396,60.81589310469546,6.087695865542358,39.45675086657074,37.65130543251169,0.20290959113049772,23.252281612743076,1.9352925943276043,70.14764268311133,3.016806860134875,0.7828029568094059,0.17947825887022684,0.11980605313325783,0.1454686969790547,0.1386306692420012
BGH-002,2023-06-08,7,27,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,70.9502568595744,4.326381292338717,3566.577174777756,18.575624206334396,53.837155969193695,8.646534103181168,35.84386510814501,42.266433113587546,0.18024585087550793,25.11108144646473,1.6645526671824589,75.98661709922584,3.0260192999343576,0.820801394738221,0.23350549279266425,0.19950780216690497,0.1249246558258532,0.17302461591299342
BGH-002,2023-06-09,7,28,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,73.05214026964518,4.263494543643179,3780.2448461441736,18.575624206334396,56.346615373159,7.617834404163365,33.27142080032659,39.93877379257546,0.22503469132712822,21.210213653906678,1.837123406154478,76.127577269177,3.5891942679773607,0.7566532520466785,0.18524402311116833,0.1395329811466349,0.14660110154684475,0.1825132215938563
BGH-002,2023-06-10,7,29,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,72.67371135819205,4.171078909488488,3231.354406035094,18.575624206334396,65.89194713047299,8.081995451630851,26.019776314378237,43.57266795014155,0.2304685894516358,28.32891779129913,1.522010960497092,67.11458024474777,2.3691191008136983,0.8274400282459626,0.18664202219443501,0.13439337811176424,0.09200434004296464,0.12150079773244594
BGH-002,2023-06-11,7,30,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,72.02603878432623,4.0573815602809375,3896.2372878489327,18.575624206334396,48.52418607986681,5.0258684370683255,34.8114278835639,38.70879491772497,0.21598837436856222,18.103434581157163,2.483183325975561,75.02792893663992,4.14440301923328,0.7753154860287303,0.17443142091784786,0.0900252693027316,0.1269570880334294,0.08404637000700338
BGH-002,2023-06-12,7,31,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,68.89690379028004,3.9265885458352874,4009.490084036126,18.575624206334396,52.4475102294081,6.704859416009289,33.10152753759073,37.27891009203191,0.18690844417285332,18.242732300531138,2.4117311974336855,68.2904108198646,3.7434310658538976,0.8200227757581041,0.17551631406473128,0.14031398059971753,0.09953536296192159,0.14386055686975185
BGH-002,2023-06-13,7,32,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,69.02435284880187,4.298973686609291,3882.192295196878,18.575624206334396,66.7290012134189,8.004504707303072,49.825598782231,38.54649833359168,0.23942618784322395,25.82595342742476,1.6275426321967637,90.61862464520446,3.5088201060943565,0.7331495796309957,0.2543964967859774,0.249865894061753,0.19360437010924617,0.2256056993072831
BGH-002,2023-06-14,7,33,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,67.83548025562811,4.362609810599255,4106.726393932699,18.575624206334396,63.38298765123332,8.672916600859606,37.49027959575252,40.58704663281394,0.2353867917002042,21.54836116051163,2.1890836367083755,78.22567594019381,3.6302378337497885,0.7728956961733366,0.23832815370097363,0.1821744295673116,0.10698277671317388,0.15848353784443983
BGH-002,2023-06-15,7,34,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,67.76242598260443,4.399442572930388,4595.294800407671,18.575624206334396,56.18725572650974,6.809330394060553,40.83511580880117,40.77589395871548,0.19181913234164788,18.410991219545,2.1337497212033547,69.66285486826212,3.783764493587311,0.7828801524046154,0.24855093520275073,0.20730190476798777,0.1538234217273059,0.20951478781773006
BGH-002,2023-06-16,7,35,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,69.12205138868583,4.386289659247324,4467.2989163695565,18.575624206334396,54.11009904176639,8.319378525960719,35.29381511872522,39.03857911571174,0.155131732072734,19.954782941547876,2.1713189156469355,77.51219346234912,3.884391711470882,0.7663970278410561,0.1950904422393469,0.1791277291561134,0.17999135698117769,0.20109998043597815
BGH-002,2023-06-17,7,36,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,68.20210850562957,4.052986741823011,5139.956259555659,18.575624206334396,60.82583846204859,7.454400163193665,36.74258982155998,40.191360924113596,0.2665939743795009,14.933549759344173,2.7535754603964193,79.6979001270595,5.336835609175319,0.8010662970806587,0.21831208656233475,0.21682267346778653,0.1479195956642492,0.17034162737309347
BGH-002,2023-06-18,7,37,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,63.56566763770587,4.194801721702517,5428.893836846576,18.575624206334396,49.77469434538466,5.723061046472958,41.73027837993536,34.399428286700655,0.22402937705658063,14.88415178326164,2.502479097721856,70.81096130781287,4.757473743814222,0.8046968215424917,0.25187730639505657,0.17256757333522535,0.1101744763413516,0.16330258527380326
BGH-002,2023-06-19,7,38,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,64.6774542371969,4.1411092756443315,5130.118692296929,18.575624206334396,48.15635158509765,6.500971511771309,40.25295229059135,40.204732101542284,0.18201630822836046,17.959596559136177,2.7027856928156915,74.40140502995662,4.142710265510284,0.7558985313311309,0.20054634069089208,0.1880240669175542,0.17988716890296913,0.14709096444282171
BGH-002,2023-06-20,7,39,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,63.60133415159797,4.031046088879531,4766.081756370063,18.575624206334396,62.05672002184901,7.925217738098477,43.68523662300592,38.76574322050932,0.20100563850897635,18.295075972563048,2.129226879881054,81.98676092981725,4.481356680495453,0.7678011308758166,0.27105119743665135,0.2419934910717415,0.1734777251046046,0.21645244156001495
BGH-002,2023-06-21,7,40,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,65.67677457614457,4.180477088008016,4608.514988664687,18.575624206334396,51.85221072124627,9.004967844168291,29.773966362312965,37.29039797410769,0.2349040049384894,22.595492491351237,1.7374807159697605,67.35703725886381,2.9809944299574673,0.7937862121269782,0.20054170346537908,0.18631420385294714,0.13572108223151477,0.19577708135259972
BGH-002,2023-06-22,7,41,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,62.48164822414847,4.479529651867567,5572.676057281782,18.575624206334396,68.05904621725186,6.837689548253698,50.0,33.942087058152644,0.19990761097451148,15.635723981437263,2.670449817936517,84.72459161052294,5.418654851614674,0.7422284139685384,0.34610343084490097,0.20282523513945902,0.20871904014212303,0.24914198273642857
BGH-002,2023-06-23,7,42,990.7805599279482,20.34410612847711,22.300697207288522,7.217226487782203,62.47204106265604,4.2845043128257645,5551.355142520001,18.575624206334396,60.01238116189707,6.8495212589903,49.207376469344425,39.47745662579706,0.18476104554538378,16.719256466411196,2.6358685182731953,81.22326482621301,4.858066803950861,0.7627555102759673,0.27249178979826116,0.26475705340962363,0.22915634637329227,0.27472451464280284
